Date,J69U.SI,H15.SI,S41.SI,H17.SI,S68.SI,558.SI,B16.SI,EB5.SI,F99.SI,U10.SI,CC3.SI,C52.SI,5IG.SI,S51.SI,K71U.SI,S08.SI,U9E.SI,F34.SI,G41.SI,A7RU.SI
2017-12-03,2.207550048828125,3.7799999713897705,2.7200000286102295,1.690000057220459,7.579999923706055,0.9950000047683716,0.8550000190734863,1.8600000143051147,2.609999895095825,1.3600000143051147,2.9200000762939453,1.909999966621399,0.12999999523162842,1.899999976158142,1.25,1.2699999809265137,0.42500001192092896,3.0999999046325684,1.0700000524520874,0.5678399801254272
2017-12-10,2.1975600719451904,3.7899999618530273,2.740000009536743,1.7300000190734863,7.519999980926514,1.0099999904632568,0.8450000286102295,1.850000023841858,2.559999942779541,1.3600000143051147,2.9200000762939453,1.909999966621399,0.13300000131130219,1.909999966621399,1.25,1.2599999904632568,0.4399999976158142,3.119999885559082,1.0700000524520874,0.5678399801254272
2017-12-17,2.207550048828125,3.8499999046325684,2.740000009536743,1.840000033378601,7.429999828338623,1.0099999904632568,0.8399999737739563,1.899999976158142,2.5799999237060547,1.3600000143051147,2.880000114440918,1.9299999475479126,0.13199999928474426,1.940000057220459,1.25,1.2300000190734863,0.4350000023841858,3.0899999141693115,1.059999942779541,0.5727800130844116
2017-12-24,2.2375199794769287,3.9200000762939453,2.7300000190734863,1.8700000047683716,7.440000057220459,1.0199999809265137,0.8399999737739563,1.8700000047683716,2.5799999237060547,1.3600000143051147,2.8499999046325684,1.9800000190734863,0.13099999725818634,1.840000033378601,1.2599999904632568,1.2400000095367432,0.4350000023841858,3.0899999141693115,1.059999942779541,0.5678399801254272
2017-12-31,2.26747989654541,3.890000104904175,2.7699999809265137,1.9800000190734863,7.570000171661377,1.0700000524520874,0.8550000190734863,1.8899999856948853,2.609999895095825,1.3799999952316284,2.890000104904175,2.0399999618530273,0.1340000033378601,1.8200000524520874,1.2699999809265137,1.25,0.44999998807907104,3.200000047683716,1.100000023841858,0.577709972858429
2018-01-07,2.2574899196624756,3.8399999141693115,2.7699999809265137,1.9199999570846558,7.550000190734863,1.0499999523162842,0.8799999952316284,1.8700000047683716,2.5799999237060547,1.3700000047683716,2.930000066757202,2.0299999713897705,0.13300000131130219,1.8700000047683716,1.2899999618530273,1.2400000095367432,0.44999998807907104,3.1600000858306885,1.090000033378601,0.5826500058174133
2018-01-14,2.317430019378662,3.8499999046325684,2.7200000286102295,1.940000057220459,7.980000019073486,1.0700000524520874,0.8700000047683716,1.8700000047683716,2.569999933242798,1.3899999856948853,2.950000047683716,2.069999933242798,0.12999999523162842,2.299999952316284,1.3300000429153442,1.2699999809265137,0.4650000035762787,3.1700000762939453,1.090000033378601,0.5727800130844116
2018-01-21,2.3374099731445312,3.8399999141693115,2.700000047683716,1.9800000190734863,8.229999542236328,1.090000033378601,0.875,1.899999976158142,2.559999942779541,1.4299999475479126,2.950000047683716,2.069999933242798,0.13199999928474426,2.549999952316284,1.2799999713897705,1.2999999523162842,0.46000000834465027,3.200000047683716,1.1299999952316284,0.5678399801254272
2018-01-28,2.227530002593994,3.799999952316284,2.700000047683716,1.9800000190734863,8.15999984741211,1.0800000429153442,0.8600000143051147,1.8799999952316284,2.5299999713897705,1.4299999475479126,2.859999895095825,2.140000104904175,0.13199999928474426,2.7899999618530273,1.2300000190734863,1.3799999952316284,0.4650000035762787,3.1600000858306885,1.149999976158142,0.5629000067710876
2018-02-04,2.1476199626922607,3.700000047683716,2.609999895095825,1.8700000047683716,7.889999866485596,1.0,0.7900000214576721,1.7699999809265137,2.4100000858306885,1.3899999856948853,2.7799999713897705,2.0,0.11800000071525574,2.690000057220459,1.1699999570846558,1.4299999475479126,0.41999998688697815,3.0,1.1100000143051147,0.5480899810791016
2018-02-11,2.117650032043457,3.7300000190734863,2.5999999046325684,2.0,7.369999885559082,1.0399999618530273,0.800000011920929,1.75,2.4000000953674316,1.399999976158142,2.569999933242798,2.049999952316284,0.11800000071525574,2.5199999809265137,1.190000057220459,1.4299999475479126,0.4300000071525574,3.0299999713897705,1.1100000143051147,0.5579599738121033
2018-02-18,2.1675899028778076,3.7200000286102295,2.640000104904175,2.4100000858306885,7.53000020980835,1.149999976158142,0.7900000214576721,1.7599999904632568,2.369999885559082,1.399999976158142,2.5,2.0,0.12099999934434891,2.2300000190734863,1.2000000476837158,1.409999966621399,0.44999998807907104,3.130000114440918,1.159999966621399,0.5530300140380859
2018-02-25,2.187570095062256,3.7799999713897705,2.700000047683716,2.5,7.480000019073486,1.149999976158142,0.7900000214576721,1.7599999904632568,2.319999933242798,1.4199999570846558,2.4600000381469727,2.0,0.10999999940395355,2.0199999809265137,1.1799999475479126,1.3700000047683716,0.44999998807907104,3.180000066757202,1.149999976158142,0.5579599738121033
2018-03-04,2.1975600719451904,3.75,2.690000057220459,2.5,7.5,1.2300000190734863,0.7900000214576721,1.7599999904632568,2.3299999237060547,1.4199999570846558,2.4700000286102295,2.0199999809265137,0.11400000005960464,2.0299999713897705,1.190000057220459,1.3700000047683716,0.4399999976158142,3.2200000286102295,1.149999976158142,0.5629000067710876
2018-03-11,2.187570095062256,3.8499999046325684,2.7300000190734863,2.680000066757202,7.5,1.309999942779541,0.7850000262260437,1.7400000095367432,2.25,1.4299999475479126,2.4100000858306885,2.0199999809265137,0.11699999868869781,2.069999933242798,1.2100000381469727,1.3700000047683716,0.4300000071525574,3.2200000286102295,1.149999976158142,0.5678399801254272
2018-03-18,2.1975600719451904,3.740000009536743,2.690000057220459,2.3399999141693115,7.369999885559082,1.2000000476837158,0.7850000262260437,1.7000000476837158,2.2200000286102295,1.409999966621399,2.359999895095825,1.9900000095367432,0.11400000005960464,2.0899999141693115,1.2000000476837158,1.3300000429153442,0.4300000071525574,3.1700000762939453,1.159999966621399,0.5629000067710876
2018-03-25,2.187570095062256,3.7100000381469727,2.690000057220459,2.299999952316284,7.369999885559082,1.1699999570846558,0.7799999713897705,1.6799999475479126,2.140000104904175,1.3899999856948853,2.299999952316284,2.049999952316284,0.11699999868869781,2.25,1.2100000381469727,1.3700000047683716,0.42500001192092896,3.180000066757202,1.159999966621399,0.5283399820327759
2018-04-01,2.1975600719451904,3.759999990463257,2.690000057220459,2.059999942779541,7.309999942779541,1.1100000143051147,0.7699999809265137,1.690000057220459,2.140000104904175,1.399999976158142,2.3299999237060547,2.0799999237060547,0.11699999868869781,2.140000104904175,1.2000000476837158,1.3300000429153442,0.42500001192092896,3.1600000858306885,1.1699999570846558,0.5382099747657776
2018-04-08,2.2375199794769287,3.7899999618530273,2.7200000286102295,2.130000114440918,7.460000038146973,1.1699999570846558,0.7799999713897705,1.6699999570846558,2.119999885559082,1.4199999570846558,2.2799999713897705,2.190000057220459,0.11900000274181366,2.2799999713897705,1.2200000286102295,1.309999942779541,0.41999998688697815,3.1700000762939453,1.1699999570846558,0.533270001411438
2018-04-15,2.2375199794769287,3.890000104904175,2.75,2.0199999809265137,7.559999942779541,1.1299999952316284,0.7799999713897705,1.659999966621399,2.0799999237060547,1.4199999570846558,2.299999952316284,2.190000057220459,0.12399999797344208,2.319999933242798,1.2200000286102295,1.309999942779541,0.4000000059604645,3.2100000381469727,1.190000057220459,0.5283399820327759
2018-04-22,2.2375199794769287,3.880000114440918,2.7799999713897705,1.7200000286102295,7.699999809265137,1.090000033378601,0.8199999928474426,1.6699999570846558,2.0899999141693115,1.3600000143051147,2.2799999713897705,2.25,0.12999999523162842,2.119999885559082,1.2300000190734863,1.3300000429153442,0.4000000059604645,3.259999990463257,1.1200000047683716,0.5283399820327759
2018-04-29,2.2175400257110596,3.880000114440918,2.700000047683716,1.4600000381469727,7.610000133514404,1.0099999904632568,0.8050000071525574,1.690000057220459,2.0199999809265137,1.350000023841858,2.2899999618530273,2.200000047683716,0.12999999523162842,2.109999895095825,1.190000057220459,1.3200000524520874,0.41499999165534973,3.200000047683716,1.1200000047683716,0.5283399820327759
2018-05-06,2.207550048828125,3.799999952316284,2.680000066757202,1.440000057220459,7.710000038146973,1.0399999618530273,0.8050000071525574,1.6299999952316284,2.0899999141693115,1.3600000143051147,2.180000066757202,2.3299999237060547,0.13099999725818634,2.200000047683716,1.190000057220459,1.3600000143051147,0.4300000071525574,3.1600000858306885,1.090000033378601,0.5234000086784363
2018-05-13,2.1476199626922607,3.8499999046325684,2.700000047683716,1.3600000143051147,7.650000095367432,1.0,0.800000011920929,1.5700000524520874,2.0799999237060547,1.340000033378601,2.1700000762939453,2.390000104904175,0.13300000131130219,2.2200000286102295,1.1699999570846558,1.3799999952316284,0.4350000023841858,3.2300000190734863,1.1100000143051147,0.5283399820327759
2018-05-20,2.1775801181793213,3.759999990463257,2.700000047683716,1.309999942779541,7.389999866485596,0.9300000071525574,0.7950000166893005,1.6699999570846558,2.049999952316284,1.3200000524520874,2.0799999237060547,2.4100000858306885,0.13199999928474426,2.190000057220459,1.190000057220459,1.3200000524520874,0.42500001192092896,3.259999990463257,1.0700000524520874,0.5135200023651123
2018-05-27,2.187570095062256,3.740000009536743,2.7100000381469727,1.3799999952316284,7.230000019073486,0.8949999809265137,0.7799999713897705,1.6299999952316284,2.009999990463257,1.3200000524520874,1.9299999475479126,2.5,0.13199999928474426,2.119999885559082,1.159999966621399,1.3200000524520874,0.42500001192092896,3.25,1.1299999952316284,0.5036500096321106
2018-06-03,2.1975600719451904,3.7799999713897705,2.690000057220459,1.340000033378601,7.25,0.8849999904632568,0.7900000214576721,1.659999966621399,2.009999990463257,1.3200000524520874,1.8600000143051147,2.4000000953674316,0.13199999928474426,2.0799999237060547,1.159999966621399,1.3600000143051147,0.41499999165534973,3.240000009536743,1.0800000429153442,0.5085899829864502
2018-06-10,2.207550048828125,3.7300000190734863,2.6700000762939453,1.2599999904632568,7.210000038146973,0.824999988079071,0.7850000262260437,1.590000033378601,2.049999952316284,1.2999999523162842,1.8200000524520874,2.319999933242798,0.1340000033378601,2.0299999713897705,1.1200000047683716,1.3300000429153442,0.4050000011920929,3.2799999713897705,1.0499999523162842,0.5135200023651123
2018-06-17,2.187570095062256,3.7300000190734863,2.6500000953674316,1.309999942779541,7.170000076293945,0.8349999785423279,0.7749999761581421,1.6200000047683716,1.940000057220459,1.2799999713897705,1.6399999856948853,2.2300000190734863,0.13300000131130219,1.9600000381469727,1.1100000143051147,1.2799999713897705,0.4050000011920929,3.140000104904175,1.0299999713897705,0.5184599757194519
2018-06-24,2.207550048828125,3.5199999809265137,2.6500000953674316,1.190000057220459,7.170000076293945,0.8299999833106995,0.7850000262260437,1.559999942779541,1.9299999475479126,1.2699999809265137,1.659999966621399,2.3499999046325684,0.13300000131130219,2.0399999618530273,1.100000023841858,1.2599999904632568,0.4000000059604645,3.059999942779541,1.0099999904632568,0.5135200023651123
2018-07-01,2.207550048828125,3.4600000381469727,2.5899999141693115,1.149999976158142,7.050000190734863,0.7900000214576721,0.7599999904632568,1.559999942779541,1.899999976158142,1.2699999809265137,1.690000057220459,2.2899999618530273,0.13300000131130219,1.909999966621399,1.100000023841858,1.2699999809265137,0.41999998688697815,3.0299999713897705,1.0099999904632568,0.5135200023651123
